sample_id,source_mat_id,url_handle_resolution,portal_url,sample_attribution,nsmp_consignment,date_provided,project_title,bioplatforms_project_code,bioplatforms_dataset_id,dataset_url_resolution,related_data,bioplatforms_project_doi,bioplatforms_project_ncbi_umbrellabioproject_id,bioplatforms_project,funding_agency,note,distributed to,ncbi_bioproject_accession_number,ncbi_biosample_accession_number
102.100.100/141496,102.100.100/141496,http://hdl.handle.net/102.100.100/141496,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141496,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141497,102.100.100/141497,http://hdl.handle.net/102.100.100/141497,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141497,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141498,102.100.100/141498,http://hdl.handle.net/102.100.100/141498,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141498,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141499,102.100.100/141499,http://hdl.handle.net/102.100.100/141499,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141499,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141500,102.100.100/141500,http://hdl.handle.net/102.100.100/141500,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141500,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141501,102.100.100/141501,http://hdl.handle.net/102.100.100/141501,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141501,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141502,102.100.100/141502,http://hdl.handle.net/102.100.100/141502,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141502,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141503,102.100.100/141503,http://hdl.handle.net/102.100.100/141503,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141503,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141504,102.100.100/141504,http://hdl.handle.net/102.100.100/141504,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141504,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141505,102.100.100/141505,http://hdl.handle.net/102.100.100/141505,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141505,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141506,102.100.100/141506,http://hdl.handle.net/102.100.100/141506,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141506,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141507,102.100.100/141507,http://hdl.handle.net/102.100.100/141507,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141507,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141508,102.100.100/141508,http://hdl.handle.net/102.100.100/141508,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141508,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141509,102.100.100/141509,http://hdl.handle.net/102.100.100/141509,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141509,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141510,102.100.100/141510,http://hdl.handle.net/102.100.100/141510,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141510,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141511,102.100.100/141511,http://hdl.handle.net/102.100.100/141511,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141511,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141512,102.100.100/141512,http://hdl.handle.net/102.100.100/141512,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141512,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141513,102.100.100/141513,http://hdl.handle.net/102.100.100/141513,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141513,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141514,102.100.100/141514,http://hdl.handle.net/102.100.100/141514,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141514,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141515,102.100.100/141515,http://hdl.handle.net/102.100.100/141515,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141515,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141516,102.100.100/141516,http://hdl.handle.net/102.100.100/141516,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141516,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141517,102.100.100/141517,http://hdl.handle.net/102.100.100/141517,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141517,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141518,102.100.100/141518,http://hdl.handle.net/102.100.100/141518,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141518,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141519,102.100.100/141519,http://hdl.handle.net/102.100.100/141519,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141519,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141520,102.100.100/141520,http://hdl.handle.net/102.100.100/141520,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141520,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141521,102.100.100/141521,http://hdl.handle.net/102.100.100/141521,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141521,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141522,102.100.100/141522,http://hdl.handle.net/102.100.100/141522,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141522,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141523,102.100.100/141523,http://hdl.handle.net/102.100.100/141523,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141523,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141524,102.100.100/141524,http://hdl.handle.net/102.100.100/141524,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141524,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141525,102.100.100/141525,http://hdl.handle.net/102.100.100/141525,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141525,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141526,102.100.100/141526,http://hdl.handle.net/102.100.100/141526,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141526,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141527,102.100.100/141527,http://hdl.handle.net/102.100.100/141527,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141527,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141528,102.100.100/141528,http://hdl.handle.net/102.100.100/141528,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141528,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141529,102.100.100/141529,http://hdl.handle.net/102.100.100/141529,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141529,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141530,102.100.100/141530,http://hdl.handle.net/102.100.100/141530,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141530,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
102.100.100/141531,102.100.100/141531,http://hdl.handle.net/102.100.100/141531,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/141531,Katie Dafforn,,12/5/2021,"Map East coast estuary sediments - 1yr post bushfire (paid by submitter, Sally Bracewell)",,102.100.100/401930,http://hdl.handle.net/102.100.100/401930,102.100.100/401929,https://doi.org/10.25953/v12e-zq81,PRJNA597010,Collaboration (AM linked),,linked to AM0014 project,,,
